  0.0000000000000000e+000  4.2600000000000000e-004  3.6000000000000002e-004  5.7559999999999998e-003  5.8580000000000004e-003  9.4141000000000002e-002  6.6790000000000000e-003  1.0007000000000000e-002  3.3059999999999999e-003  1.5980000000000000e-003  2.2581000000000000e-002  4.1939999999999998e-003  6.1100000000000000e-004  5.6023999999999997e-002  6.0800000000000003e-004  9.0248999999999996e-002  1.4326000000000000e-002  6.0922999999999998e-002  2.7309299999999997e-001  1.1870000000000000e-002  4.3572000000000000e-002  2.0102999999999999e-002  1.3550000000000001e-003  1.0349999999999999e-003  2.5905000000000001e-002  6.0800000000000003e-004  5.9634000000000000e-002  3.7081999999999997e-002  1.7998000000000000e-002  3.3409999999999998e-003  6.8089999999999999e-003  8.2710000000000006e-003  3.6916999999999998e-002  1.6933000000000000e-002  6.7889999999999999e-003  9.7000000000000000e-005  2.4395000000000000e-002  3.7686300000000000e-001  8.4939999999999998e-003  9.8490000000000001e-003  2.8296000000000002e-002  4.6999999999999997e-005  2.9110000000000000e-003  3.6519999999999997e-002  1.7400000000000000e-004  4.2761000000000000e-002  1.6080000000000001e-003  1.4412600000000000e-001  3.3760000000000001e-003  6.7289999999999997e-003  3.9932000000000002e-002  9.0539999999999995e-003  2.8717700000000002e-001  3.6589999999999999e-003  9.1600000000000004e-004  4.2583999999999997e-002  7.4910000000000003e-003  7.8539999999999999e-003  4.9138500000000002e-001  1.8552399999999999e-001  5.4900000000000001e-004  2.6839299999999999e-001  2.6796000000000000e-002  1.5850900000000001e-001  3.5119999999999999e-003  4.9738999999999998e-002  1.3618999999999999e-002  2.0576500000000000e-001  8.7881000000000001e-002  1.9100000000000000e-003  2.3133999999999998e-002  7.9729999999999992e-003  4.9304000000000001e-002  4.4260000000000002e-003  9.8637500000000000e-001  1.4180000000000000e-003  3.7480000000000000e-003  1.3060000000000001e-003  9.5272100000000004e-001  4.8871999999999999e-002  1.0326999999999999e-002  7.9962000000000005e-002  1.8447400000000000e-001  2.8626200000000002e-001  4.1931999999999997e-002
  0.0000000000000000e+000  3.2200000000000002e-004  2.9830000000000000e-003  4.2969999999999996e-003 -4.9329999999999999e-003  7.1349999999999998e-003  1.2840000000000001e-002 -5.2880000000000002e-003  1.2110000000000001e-003  1.9620000000000002e-003  5.5479000000000001e-002 -1.8027999999999999e-002 -7.7099999999999998e-004  3.6549999999999999e-002 -8.4329999999999995e-003  6.5898999999999999e-002 -2.8490000000000000e-003 -7.3246000000000006e-002  5.4254999999999998e-002 -5.0200000000000002e-003  1.1951000000000000e-002  1.0402000000000000e-002  2.2693000000000001e-002 -7.5979999999999997e-003  3.5855999999999999e-002 -1.4402000000000000e-002  1.4824399999999999e-001 -3.3379999999999998e-003 -1.6899999999999998e-002 -5.9090000000000002e-003  1.8992999999999999e-002 -1.0702000000000000e-002 -6.2869999999999995e-002  4.3600000000000002e-003 -4.5494000000000000e-002 -7.3600000000000000e-004 -8.7419999999999998e-003  2.2691200000000000e-001 -1.3911000000000000e-002 -1.7899000000000002e-002  8.9044999999999999e-002 -1.0700000000000000e-004  3.1679999999999998e-003  5.3467000000000001e-002 -1.1509000000000000e-002  1.9803000000000001e-002 -4.5079999999999999e-003  1.2783600000000001e-001 -1.2969000000000000e-002 -1.5706000000000001e-002 -3.0089000000000001e-002 -4.0062000000000000e-002  4.5136999999999997e-002 -8.1110000000000002e-003 -1.6810000000000000e-003 -7.3810000000000004e-003 -7.1303000000000005e-002 -5.2101000000000001e-002 -9.0105000000000005e-002  2.5445499999999999e-001 -8.8699999999999998e-004  1.1781700000000001e-001  1.5025800000000000e-001  1.3352900000000001e-001 -6.5469999999999999e-003 -3.1294000000000002e-002  1.2928000000000000e-002  3.5657299999999997e-001 -7.5070999999999999e-002  4.4989000000000001e-002 -1.1004600000000000e-001 -1.9876999999999999e-002  1.2156699999999999e-001 -8.1329999999999996e-003  2.4671499999999999e-001 -2.2109999999999999e-003  2.3671000000000001e-002 -5.1890000000000000e-003 -1.1474100000000000e-001 -2.5599999999999999e-004 -4.4943999999999998e-002  2.0132900000000001e-001  4.9415000000000001e-002  2.6764800000000000e-001  4.9168999999999997e-002
  0.0000000000000000e+000 -2.1000000000000001e-004  5.7100000000000000e-004  3.6300000000000000e-003 -1.6452999999999999e-002 -4.9439999999999996e-003  1.1049000000000000e-002  5.4159999999999998e-003  7.8429999999999993e-003 -8.6599999999999993e-003  2.2200000000000002e-003 -2.4192999999999999e-002 -1.2047000000000000e-002  8.7840000000000001e-003 -4.5830000000000003e-003 -2.5193000000000000e-002  8.0870000000000004e-003 -3.5673999999999997e-002  4.6025999999999997e-002  6.6959999999999997e-003  1.6372000000000001e-002  3.5048000000000003e-002  2.7399999999999999e-004 -2.0986999999999999e-002  4.9598999999999997e-002 -4.6909999999999999e-003 -3.1241000000000001e-002  4.6085000000000001e-002  6.5530000000000005e-002  4.2072999999999999e-002  3.4032000000000000e-002  2.3484999999999999e-002 -1.0593200000000000e-001  9.5000000000000005e-005 -3.6039000000000002e-002 -7.9810000000000002e-003 -5.9762000000000003e-002 -1.0420100000000000e-001  1.9175999999999999e-002  5.7792999999999997e-002  5.5349000000000002e-002 -2.8800000000000001e-004 -5.9470000000000000e-003  2.6407000000000000e-002 -5.7899999999999998e-004  1.2762599999999999e-001  3.8158999999999998e-002  9.1804999999999998e-002 -5.2328000000000000e-002  6.6785999999999998e-002  1.3087000000000000e-002 -7.2144000000000000e-002  8.1999000000000002e-002  2.1718999999999999e-002  2.3000000000000000e-003 -6.1918000000000001e-002 -2.7046000000000001e-002 -4.4305999999999998e-002  7.2563000000000002e-002 -2.2003999999999999e-002 -2.4340000000000001e-002 -1.0557999999999999e-001 -2.6856000000000001e-002 -1.2880000000000001e-003  1.0541000000000000e-002 -1.5046899999999999e-001  3.2892999999999999e-002 -1.2461600000000000e-001  5.8243999999999997e-002  3.0379999999999999e-003 -9.3298000000000006e-002  6.1525999999999997e-002  3.6930999999999999e-002  1.4135000000000000e-002 -1.3117699999999999e-001  4.3280000000000002e-003  2.7601000000000001e-002  3.8175000000000001e-002  7.1072999999999997e-002  1.5525000000000000e-001 -9.9811999999999998e-002  1.1518800000000000e-001  5.0777999999999997e-002  1.9159200000000001e-001  1.0147399999999999e-001
  0.0000000000000000e+000 -1.8840000000000000e-003 -7.9500000000000003e-004  6.6699999999999995e-004 -1.2849999999999999e-003 -7.4899999999999999e-004  1.6559999999999999e-003 -1.7603000000000001e-002  7.5310000000000004e-003 -1.0919000000000000e-002  2.3300000000000000e-003  6.7710000000000001e-003 -2.0990000000000002e-003 -7.6420000000000004e-003  1.0369999999999999e-003 -9.4059999999999994e-003  4.3905000000000000e-002 -4.1669999999999999e-002 -5.9931999999999999e-002 -5.9920000000000001e-002  9.6165000000000000e-002  7.6330000000000000e-003 -1.6919999999999999e-003  3.5630000000000002e-003  2.3105000000000001e-002 -1.1980000000000001e-003  3.0450999999999999e-002  7.2639999999999996e-003  3.8878000000000003e-002  1.0636000000000000e-002 -2.1760000000000000e-003  5.3985999999999999e-002 -2.2629999999999998e-003  2.2588000000000000e-002  1.3086000000000000e-002 -1.6699999999999999e-004 -7.8333000000000000e-002  7.7224000000000001e-002 -5.1532000000000001e-002  5.0354999999999997e-002 -4.3603999999999997e-002 -6.0720000000000001e-003  6.1219999999999998e-003  2.3118000000000000e-002 -6.1600000000000001e-004  6.0909999999999999e-002  4.7289999999999997e-003  4.2728000000000002e-002  8.1530000000000005e-003  2.9044000000000000e-002  1.1783100000000001e-001  2.1047000000000000e-002  7.8302999999999998e-002  4.7678999999999999e-002 -3.9870000000000001e-003 -9.2184000000000002e-002  1.1304000000000000e-002  4.4190000000000002e-003  2.5970000000000000e-002 -5.0028999999999997e-002  9.3700000000000001e-004  1.1069999999999999e-003  1.4527000000000000e-002 -6.9060999999999997e-002 -5.4508000000000001e-002 -7.2892999999999999e-002  4.0023000000000003e-002  7.6247999999999996e-002 -9.3179999999999999e-003 -4.5580000000000004e-003  3.5694999999999998e-002  6.1291999999999999e-002  1.2292000000000001e-002  7.1052000000000004e-002  6.3528000000000001e-002 -2.8915000000000000e-002  1.5689000000000002e-002  1.2401000000000001e-002 -5.0639000000000003e-002 -2.7715000000000000e-002  8.3979999999999992e-003 -8.8190000000000004e-003  1.1946100000000000e-001  9.6890000000000004e-002  1.1468500000000000e-001
  0.0000000000000000e+000 -1.0070000000000001e-003 -5.3499999999999999e-004  6.8669999999999998e-003  3.6000000000000002e-004 -2.3410000000000002e-003  6.8800000000000003e-004 -2.2499999999999999e-002  4.8989999999999997e-003 -3.1999999999999999e-005 -6.6400000000000001e-003 -2.4740000000000001e-003  5.2800000000000004e-004  4.5420000000000002e-002 -3.8960000000000002e-003 -5.6970000000000000e-002  1.8029000000000000e-002 -7.1905999999999998e-002  5.3107000000000001e-002 -1.8060000000000000e-002 -3.4743000000000003e-002  3.1820000000000001e-002  4.5960000000000003e-003 -8.8099999999999995e-004 -9.2440000000000005e-003  2.8279999999999998e-003 -2.5562000000000001e-002  6.7839999999999998e-002  3.1280000000000001e-003 -3.0590000000000001e-003 -2.4846000000000000e-002  8.4400000000000002e-004 -2.9458999999999999e-002  6.7224000000000006e-002 -1.0767000000000001e-002  1.4600000000000000e-004  1.8561000000000001e-002 -6.7819000000000004e-002 -4.4027999999999998e-002 -8.6619999999999996e-003  2.8941999999999999e-002 -5.8999999999999998e-005 -3.9314000000000002e-002  4.3483000000000001e-002  9.5000000000000000e-004 -5.5343999999999997e-002 -1.0960000000000000e-003 -9.5951999999999996e-002 -2.5850000000000001e-003 -6.9340000000000001e-003  5.7445999999999997e-002 -1.0704000000000000e-002  4.6871000000000003e-002 -6.3200000000000001e-003 -2.7848999999999999e-002 -5.8631000000000003e-002 -6.2909999999999997e-003  8.2760000000000004e-003 -1.3845199999999999e-001  8.4205000000000002e-002 -3.0499999999999999e-004  1.6088400000000000e-001 -9.8709999999999996e-003 -1.1822000000000001e-001 -1.1127000000000000e-002 -1.7846000000000001e-002  2.8740000000000002e-002 -5.8999999999999997e-002  1.0165100000000001e-001  4.9030000000000002e-003 -1.8363000000000001e-002 -1.4170000000000000e-002  4.6648000000000002e-002 -5.1199999999999998e-004 -1.0996100000000000e-001 -2.1499999999999998e-002  6.3819999999999997e-003 -5.7869999999999996e-003  7.2145000000000001e-002  5.3742999999999999e-002  4.8750000000000000e-003 -7.4491000000000002e-002  2.0741200000000001e-001  1.1214000000000000e-001  7.3502999999999999e-002
  0.0000000000000000e+000  3.2200000000000002e-004  2.9830000000000000e-003  4.2969999999999996e-003 -4.9329999999999999e-003  7.1349999999999998e-003  1.2840000000000001e-002 -5.2880000000000002e-003  1.2110000000000001e-003  1.9620000000000002e-003  5.5479000000000001e-002 -1.8027999999999999e-002 -7.7099999999999998e-004  3.6549999999999999e-002 -8.4329999999999995e-003  6.5898999999999999e-002 -2.8490000000000000e-003 -7.3246000000000006e-002  5.4254999999999998e-002 -5.0200000000000002e-003  1.1951000000000000e-002  1.0402000000000000e-002  2.2693000000000001e-002 -7.5979999999999997e-003  3.5855999999999999e-002 -1.4402000000000000e-002  1.4824399999999999e-001 -3.3379999999999998e-003 -1.6899999999999998e-002 -5.9090000000000002e-003  1.8992999999999999e-002 -1.0702000000000000e-002 -6.2869999999999995e-002  4.3600000000000002e-003 -4.5494000000000000e-002 -7.3600000000000000e-004 -8.7419999999999998e-003  2.2691200000000000e-001 -1.3911000000000000e-002 -1.7899000000000002e-002  8.9044999999999999e-002 -1.0700000000000000e-004  3.1679999999999998e-003  5.3467000000000001e-002 -1.1509000000000000e-002  1.9803000000000001e-002 -4.5079999999999999e-003  1.2783600000000001e-001 -1.2969000000000000e-002 -1.5706000000000001e-002 -3.0089000000000001e-002 -4.0062000000000000e-002  4.5136999999999997e-002 -8.1110000000000002e-003 -1.6810000000000000e-003 -7.3810000000000004e-003 -7.1303000000000005e-002 -5.2101000000000001e-002 -9.0105000000000005e-002  2.5445499999999999e-001 -8.8699999999999998e-004  1.1781700000000001e-001  1.5025800000000000e-001  1.3352900000000001e-001 -6.5469999999999999e-003 -3.1294000000000002e-002  1.2928000000000000e-002  3.5657299999999997e-001 -7.5070999999999999e-002  4.4989000000000001e-002 -1.1004600000000000e-001 -1.9876999999999999e-002  1.2156699999999999e-001 -8.1329999999999996e-003  2.4671499999999999e-001 -2.2109999999999999e-003  2.3671000000000001e-002 -5.1890000000000000e-003 -1.1474100000000000e-001 -2.5599999999999999e-004 -4.4943999999999998e-002  2.0132900000000001e-001  4.9415000000000001e-002  2.6764800000000000e-001  4.9168999999999997e-002
  0.0000000000000000e+000  2.4399999999999999e-004  2.4701000000000001e-002  3.2079999999999999e-003  4.1539999999999997e-003  5.4100000000000003e-004  2.4681999999999999e-002  2.7940000000000000e-003  4.4299999999999998e-004  2.4080000000000000e-003  1.3630999999999999e-001  7.7495999999999995e-002  9.7300000000000002e-004  2.3845000000000002e-002  1.1695000000000000e-001  4.8119000000000002e-002  5.6700000000000001e-004  8.8062000000000001e-002  1.0779000000000000e-002  2.1240000000000000e-003  3.2780000000000001e-003  5.3819999999999996e-003  3.8016699999999998e-001  5.5793000000000002e-002  4.9630000000000001e-002  3.4110900000000000e-001  3.6851699999999998e-001  2.9999999999999997e-004  1.5869999999999999e-002  1.0451999999999999e-002  5.2975000000000001e-002  1.3847999999999999e-002  1.0706599999999999e-001  1.1230000000000001e-003  3.0484099999999997e-001  5.6090000000000003e-003  3.1329999999999999e-003  1.3662600000000000e-001  2.2783000000000001e-002  3.2529000000000002e-002  2.8022000000000002e-001  2.4600000000000002e-004  3.4480000000000001e-003  7.8280000000000002e-002  7.6210400000000000e-001  9.1710000000000003e-003  1.2640000000000000e-002  1.1338800000000000e-001  4.9820999999999997e-002  3.6659999999999998e-002  2.2672000000000001e-002  1.7725800000000000e-001  7.0939999999999996e-003  1.7981000000000000e-002  3.0850000000000001e-003  1.2790000000000000e-003  6.7873300000000003e-001  3.4561500000000001e-001  1.6522999999999999e-002  3.4899700000000000e-001  1.4319999999999999e-003  5.1718000000000000e-002  8.4255500000000005e-001  1.1248500000000000e-001  1.2204000000000000e-002  1.9689999999999999e-002  1.2272000000000000e-002  6.1790900000000004e-001  6.4128000000000004e-002  1.0598289999999999e+000  5.2346800000000004e-001  4.9549000000000003e-002  2.9974000000000001e-001  1.4945999999999999e-002  6.1709000000000000e-002  3.4480000000000001e-003  1.4950400000000000e-001  2.0625000000000001e-002  1.3819000000000000e-002  9.9999999999999995e-007  1.9559499999999999e-001  5.0690900000000005e-001  1.3237000000000001e-002  2.5024400000000002e-001  5.7653999999999997e-002
  0.0000000000000000e+000 -1.5899999999999999e-004  4.7289999999999997e-003  2.7100000000000002e-003  1.3854999999999999e-002 -3.7500000000000001e-004  2.1239000000000001e-002 -2.8620000000000000e-003  2.8720000000000000e-003 -1.0630000000000001e-002  5.4530000000000004e-003  1.0400200000000000e-001  1.5200000000000000e-002  5.7299999999999999e-003  6.3558000000000003e-002 -1.8395999999999999e-002 -1.6080000000000001e-003  4.2889999999999998e-002  9.1439999999999994e-003 -2.8319999999999999e-003  4.4900000000000001e-003  1.8134999999999998e-002  4.5909999999999996e-003  1.5411600000000000e-001  6.8653000000000006e-002  1.1111300000000000e-001 -7.7660000000000007e-002 -4.1479999999999998e-003 -6.1534999999999999e-002 -7.4416999999999997e-002  9.4922999999999993e-002 -3.0388999999999999e-002  1.8040100000000001e-001  2.5000000000000001e-005  2.4148700000000001e-001  6.0824999999999997e-002  2.1415000000000000e-002 -6.2740000000000004e-002 -3.1406000000000003e-002 -1.0503000000000000e-001  1.7418000000000000e-001  6.6100000000000002e-004 -6.4720000000000003e-003  3.8662000000000002e-002  3.8364000000000002e-002  5.9103999999999997e-002 -1.0698500000000000e-001  8.1429000000000001e-002  2.0101300000000000e-001 -1.5588299999999999e-001 -9.8610000000000000e-003  3.1920900000000002e-001  1.2888000000000000e-002 -4.8148999999999997e-002 -4.2209999999999999e-003  1.0732000000000000e-002  2.5745400000000002e-001  2.9390899999999998e-001 -1.3306000000000000e-002 -3.0179999999999998e-002  3.9299000000000001e-002 -4.6346999999999999e-002 -1.5059400000000001e-001 -1.0850000000000000e-003 -1.9647999999999999e-002  9.4671000000000005e-002  3.1223999999999998e-002 -2.1594900000000000e-001 -4.9754000000000000e-002  7.1568000000000007e-002  4.4380399999999998e-001 -1.5337400000000001e-001  9.1058000000000000e-002 -2.5974000000000001e-002 -3.2809999999999999e-002 -6.7479999999999997e-003  1.7433100000000001e-001 -1.5173300000000001e-001 -8.5599999999999999e-003 -8.1400000000000005e-004  4.3437900000000002e-001  2.9002200000000000e-001  1.3602000000000000e-002  1.7913399999999999e-001  1.1898599999999999e-001
  0.0000000000000000e+000 -1.4270000000000001e-003 -6.5810000000000000e-003  4.9799999999999996e-004  1.0820000000000001e-003 -5.7000000000000003e-005  3.1840000000000002e-003  9.3010000000000002e-003  2.7580000000000000e-003 -1.3403000000000000e-002  5.7239999999999999e-003 -2.9106000000000000e-002  2.6480000000000002e-003 -4.9860000000000000e-003 -1.4381000000000000e-002 -6.8680000000000000e-003 -8.7320000000000002e-003  5.0098999999999998e-002 -1.1906999999999999e-002  2.5343999999999998e-002  2.6374999999999999e-002  3.9490000000000003e-003 -2.8337999999999999e-002 -2.6166999999999999e-002  3.1981000000000002e-002  2.8375000000000001e-002  7.5697000000000000e-002 -6.5399999999999996e-004 -3.6506999999999998e-002 -1.8813000000000000e-002 -6.0689999999999997e-003 -6.9856000000000001e-002  3.8539999999999998e-003  5.8170000000000001e-003 -8.7684999999999999e-002  1.2710000000000000e-003  2.8070000000000001e-002  4.6496999999999997e-002  8.4397000000000000e-002 -9.1510999999999995e-002 -1.3721800000000001e-001  1.3932000000000000e-002  6.6620000000000004e-003  3.3846000000000001e-002  4.0814999999999997e-002  2.8208000000000000e-002 -1.3257000000000000e-002  3.7899000000000002e-002 -3.1320000000000001e-002 -6.7792000000000005e-002 -8.8787000000000005e-002 -9.3126000000000000e-002  1.2307000000000000e-002 -1.0570200000000000e-001  7.3159999999999996e-003  1.5977999999999999e-002 -1.0760800000000000e-001 -2.9315999999999998e-002 -4.7619999999999997e-003 -6.8616999999999997e-002 -1.5130000000000000e-003  4.8600000000000000e-004  8.1460000000000005e-002 -5.8177000000000000e-002  1.0160700000000000e-001  4.5863000000000001e-002  3.7991999999999998e-002  1.3213100000000000e-001  7.9600000000000001e-003 -1.0738399999999999e-001 -1.6979400000000000e-001 -1.5279000000000001e-001  3.0308000000000002e-002 -1.3056599999999999e-001  1.5890000000000001e-002  4.5082999999999998e-002  9.9095000000000003e-002 -4.9288999999999999e-002  6.0990000000000003e-003  1.4500000000000000e-004 -3.6548999999999998e-002 -2.2206000000000000e-002  3.2000000000000001e-002  9.0590000000000004e-002  1.3447700000000001e-001
  0.0000000000000000e+000 -7.6300000000000001e-004 -4.4320000000000002e-003  5.1269999999999996e-003 -3.0299999999999999e-004 -1.7699999999999999e-004  1.3230000000000000e-003  1.1887999999999999e-002  1.7940000000000000e-003 -3.8999999999999999e-005 -1.6315000000000000e-002  1.0636000000000000e-002 -6.6600000000000003e-004  2.9631999999999999e-002  5.4039999999999998e-002 -4.1598999999999997e-002 -3.5860000000000002e-003  8.6449999999999999e-002  1.0551000000000000e-002  7.6390000000000000e-003 -9.5289999999999993e-003  1.6465000000000000e-002  7.6996999999999996e-002  6.4729999999999996e-003 -1.2795000000000001e-002 -6.6980999999999999e-002 -6.3544000000000003e-002 -6.1069999999999996e-003 -2.9369999999999999e-003  5.4099999999999999e-003 -6.9298999999999999e-002 -1.0920000000000001e-003  5.0167999999999997e-002  1.7309999999999999e-002  7.2150000000000006e-002 -1.1150000000000001e-003 -6.6509999999999998e-003 -4.0834000000000002e-002  7.2107000000000004e-002  1.5741999999999999e-002  9.1079999999999994e-002  1.3500000000000000e-004 -4.2783000000000002e-002  6.3661999999999996e-002 -6.2926999999999997e-002 -2.5630000000000000e-002  3.0739999999999999e-003 -8.5108000000000003e-002  9.9310000000000006e-003  1.6185000000000001e-002 -4.3285999999999998e-002  4.7359999999999999e-002  7.3670000000000003e-003  1.4012000000000000e-002  5.1094000000000001e-002  1.0161999999999999e-002  5.9887999999999997e-002 -5.4899000000000003e-002  2.5388000000000001e-002  1.1549100000000000e-001  4.9200000000000003e-004  7.0624000000000006e-002 -5.5351999999999998e-002 -9.9588999999999997e-002  2.0740999999999999e-002  1.1228000000000000e-002  2.7282000000000001e-002 -1.0224100000000000e-001 -8.6832999999999994e-002  1.1549000000000000e-001  8.7347999999999995e-002  3.5324000000000001e-002  1.1501699999999999e-001  9.3999999999999997e-004 -2.7504000000000001e-002  3.3522000000000003e-002  4.0307999999999997e-002  2.3001000000000001e-002 -8.6890000000000005e-003 -2.8200000000000002e-004 -2.1217000000000000e-002 -1.8755400000000000e-001  5.5558999999999997e-002  1.0484900000000000e-001  8.6188000000000001e-002
